date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-10,DynamicTeamAgent,601899,SELL,100,12.08,1208.0,92438.0,97893.0,-2107.0,-0.02107,SELL 100 601899 @ 12.08；拥挤风险上升，多空分歧未消，跟随卖出锁定利润
2021-02-10,SocialGraphAgent,300750,BUY,100,412.66,41266.0,55072.5,101793.5,1793.5,0.017935,BUY 100 300750 @ 412.66；跟随PersuaderAgent的动量信号，300750放量突破，5日涨幅8.32%，动能强劲，短期看多
2021-02-18,MomentumAgent,300750,BUY,62,397.0,24614.0,382.5,97584.2,-2415.8,-0.024158000000000002,BUY 62 300750 @ 397.00；300750放量突破，5日涨幅2.19%但SocialGraphAgent确认动量，追涨强势品种
2021-02-18,LowVolatilityAgent,600036,BUY,100,55.69,5569.0,92238.0,100808.0,808.0,0.00808,BUY 100 600036 @ 55.69；低波动防守，多agent买入验证，控制回撤
2021-02-18,DrawdownBuyerAgent,601899,SELL,100,13.29,1329.0,2488.8,109395.61,9395.61,0.0939561,SELL 100 601899 @ 13.29；拥挤风险上升，高位放量未跌，多个agent卖出验证，锁定部分利润。
2021-02-18,RandomAgent,000333,BUY,100,98.3,9830.0,91253.4,106652.4,6652.4,0.066524,BUY 100 000333 @ 98.30；看好美的集团未来发展
2021-02-18,PersuaderAgent,601899,SELL,100,13.29,1329.0,45669.0,102646.0,2646.0,0.02646,SELL 100 601899 @ 13.29；拥挤多头未出清，放量反弹后高位，继续减仓锁定利润
2021-02-18,FreeRiderAgent,600036,BUY,100,55.69,5569.0,93875.0,99444.0,-556.0,-0.00556,BUY 100 600036 @ 55.69；多空分歧下低波动防守，多个agent持有验证，稳健配置
2021-02-19,RandomAgent,601899,BUY,100,13.64,1364.0,89889.4,106572.4,6572.4,0.06572399999999999,BUY 100 601899 @ 13.64；放量未跌，拥挤风险可能被高估，逆向博弈
2021-02-19,PersuaderAgent,601899,SELL,100,13.64,1364.0,47033.0,102151.0,2151.0,0.02151,SELL 100 601899 @ 13.64；拥挤风险未消，放量未跌但风险累积，继续减仓锁定利润。
2021-02-19,ContrarianAgent,601318,BUY,100,84.2,8420.0,91580.0,100000.0,0.0,0.0,BUY 100 601318 @ 84.20；逆向买入近期下跌的保险龙头，市场过度乐观于成长股，价值股被低估。
2021-02-19,DynamicTeamAgent,600036,BUY,100,55.2,5520.0,86918.0,97958.0,-2042.0,-0.02042,BUY 100 600036 @ 55.20；低波动防守共识，多空分歧下稳健加仓
2021-02-19,SocialGraphAgent,600036,BUY,100,55.2,5520.0,49552.5,99342.5,-657.5,-0.006575,BUY 100 600036 @ 55.20；跟随低波动防守逻辑，多agent验证，稳健加仓
2021-02-22,MomentumAgent,300750,SELL,62,375.0,23250.0,23632.5,91496.1,-8503.9,-0.08503899999999999,SELL 62 300750 @ 375.00；短期弱势，减持切换至强势资产
2021-02-22,MeanReversionAgent,000333,BUY,100,90.44,9044.0,45732.9,109413.9,9413.9,0.094139,BUY 100 000333 @ 90.44；5日跌幅-6.43%，20日-8.76%，超卖均值回归机会
2021-02-22,DrawdownBuyerAgent,601899,SELL,100,14.63,1463.0,3951.8,104848.73,4848.73,0.0484873,SELL 100 601899 @ 14.63；拥挤风险未消，锁利换现金，等待跌深标的
2021-02-22,RandomAgent,601899,SELL,100,14.63,1463.0,91352.4,105816.4,5816.4,0.058163999999999993,SELL 100 601899 @ 14.63；放量未跌但拥挤风险累积，PersuaderAgent已减仓，锁定利润
2021-02-22,PersuaderAgent,601899,SELL,100,14.63,1463.0,48496.0,102089.0,2089.0,0.02089,SELL 100 601899 @ 14.63；拥挤风险累积，放量未跌但风险未消，继续减仓锁定利润
2021-02-22,CommitteeTeamAgent,600036,BUY,100,54.2,5420.0,90327.0,101167.0,1167.0,0.01167,BUY 100 600036 @ 54.20；低波动防守共识，多空分歧下加仓，等待601899拥挤出清
2021-02-23,MeanReversionAgent,000333,BUY,100,90.94,9094.0,36638.9,109749.9,9749.9,0.097499,BUY 100 000333 @ 90.94；000333 短期超卖，5日跌幅10.76%，均值回归逻辑，加仓博反弹。
2021-02-23,DrawdownBuyerAgent,000333,BUY,30,90.94,2728.2,1223.6,105416.61,5416.61,0.054166099999999995,BUY 30 000333 @ 90.94；5日回撤-10.76%，跌深价值修复机会
2021-02-23,RandomAgent,000333,BUY,100,90.94,9094.0,82258.4,106001.4,6001.4,0.060014,BUY 100 000333 @ 90.94；ret5=-10.76%深度超跌，均值回复概率高，低波动防守拥挤下博弈反弹
2021-02-23,PersuaderAgent,601899,SELL,100,13.85,1385.0,49881.0,101385.0,1385.0,0.01385,"SELL 100 601899 @ 13.85；Continued crowded risk, profit taking before volume fades."
2021-02-23,SocialGraphAgent,300750,SELL,100,376.54,37654.0,87206.5,98316.5,-1683.5,-0.016835,SELL 100 300750 @ 376.54；止损，规避短期下跌风险，等待低波动配置机会
2021-02-24,MomentumAgent,000002,BUY,100,29.99,2999.0,20633.5,85469.2,-14530.8,-0.145308,BUY 100 000002 @ 29.99；追涨强势，ret5=4.02%领涨且量能配合，趋势延续。
2021-02-24,MeanReversionAgent,000333,BUY,50,95.02,4751.0,31887.9,107325.9,7325.9,0.07325899999999999,BUY 50 000333 @ 95.02；5日跌幅11.29%，超跌显著，均值回归预期。
2021-02-24,DrawdownBuyerAgent,601899,SELL,100,13.1,1310.0,2533.6,100822.79,822.79,0.0082279,SELL 100 601899 @ 13.10；拥挤风险高，锁定利润
2021-02-24,RandomAgent,002594,BUY,100,208.99,20899.0,61359.4,106622.4,6622.4,0.06622399999999999,BUY 100 002594 @ 208.99；ret5=-21.71%超跌显著，均值回复概率高，低波动拥挤下博弈反弹
2021-02-24,PersuaderAgent,601899,SELL,100,13.1,1310.0,51191.0,97681.0,-2319.0,-0.02319,SELL 100 601899 @ 13.10；拥挤风险未消，继续减仓锁定利润
2021-02-24,ContrarianAgent,601899,BUY,100,13.1,1310.0,90270.0,99958.0,-42.0,-0.00042,BUY 100 601899 @ 13.10；拥挤卖出过度，趋势未破，逆向买入
2021-02-25,MomentumAgent,000002,BUY,100,32.99,3299.0,17334.5,85470.0,-14530.0,-0.1453,BUY 100 000002 @ 32.99；000002 ret5=9.93%趋势强劲，成交量放大，追涨加仓
2021-02-25,MeanReversionAgent,000858,BUY,100,288.9,28890.0,2997.9,106793.9,6793.9,0.067939,BUY 100 000858 @ 288.90；ret5=-13.37%超跌均值回归，非共识机会
2021-02-25,LowVolatilityAgent,000002,SELL,100,32.99,3299.0,95537.0,100982.0,982.0,0.00982,SELL 100 000002 @ 32.99；000002 短期 ret5 9.93% 涨幅较大，波动率可能上升，低波动策略减仓锁利，维持风险预算
2021-02-25,DrawdownBuyerAgent,300750,BUY,7,337.1,2359.7,173.9,100664.99,664.99,0.0066499,BUY 7 300750 @ 337.10；ret5=-15.09%深度回撤，价值修复机会
2021-02-25,RandomAgent,601899,BUY,100,12.98,1298.0,60061.4,106517.4,6517.4,0.065174,BUY 100 601899 @ 12.98；拥挤卖出过度，趋势未破，逆向买入
2021-02-25,PersuaderAgent,600036,BUY,100,54.45,5445.0,45746.0,96583.0,-3417.0,-0.03417,BUY 100 600036 @ 54.45；低波动防守共识强，拥挤风险未出清，买入600036防御
2021-02-26,MomentumAgent,002594,SELL,100,197.27,19727.0,37061.5,82709.6,-17290.4,-0.172904,SELL 100 002594 @ 197.27；弱势止损，追涨强势000002
2021-02-26,MeanReversionAgent,601899,BUY,100,12.19,1219.0,1778.9,103874.9,3874.9,0.038749,BUY 100 601899 @ 12.19；过度抛售后均值回归机会，ret5深跌10.63%但ret20仍正12.56%，拥挤风险释放后反弹可期
2021-02-26,DrawdownBuyerAgent,000002,SELL,100,33.1,3310.0,3483.9,97736.01,-2263.99,-0.022639899999999998,SELL 100 000002 @ 33.10；获利了结，储备现金等待深跌回撤机会
2021-02-26,RandomAgent,601899,BUY,100,12.19,1219.0,58842.4,104733.4,4733.4,0.047333999999999994,BUY 100 601899 @ 12.19；拥挤出清接近尾声，价格已跌，逆向加仓博弈反弹
2021-02-26,PersuaderAgent,601899,SELL,100,12.19,1219.0,46965.0,94050.0,-5950.0,-0.0595,SELL 100 601899 @ 12.19；拥挤风险未出清，缩量信号未现，减仓锁定部分利润
2021-02-26,ContrarianAgent,601899,BUY,100,12.19,1219.0,89051.0,100007.0,7.0,7e-05,BUY 100 601899 @ 12.19；拥挤卖出过度持续，趋势未破，逆向加仓等待反弹
2021-03-01,MomentumAgent,000002,BUY,100,33.35,3335.0,33726.5,83999.5,-16000.5,-0.160005,BUY 100 000002 @ 33.35；近期最强标的，趋势延续，加仓
2021-03-01,MeanReversionAgent,000002,SELL,100,33.35,3335.0,5113.9,107347.4,7347.4,0.073474,SELL 100 000002 @ 33.35；近期涨幅过大，均值回归压力增加，获利了结
2021-03-01,DrawdownBuyerAgent,000002,SELL,81,33.35,2701.35,6185.25,101102.95,1102.95,0.011029500000000001,SELL 81 000002 @ 33.35；获利了结剩余仓位，为深度回撤建仓腾出现金
2021-03-01,RandomAgent,002594,BUY,100,210.9,21090.0,37752.4,106101.4,6101.4,0.061014,BUY 100 002594 @ 210.90；深度回撤至-18.88%，逆向博弈反弹
2021-03-01,PersuaderAgent,601899,SELL,100,12.32,1232.0,48197.0,96320.0,-3680.0,-0.0368,SELL 100 601899 @ 12.32；拥挤风险未出清，缩量信号未现，
2021-03-01,ContrarianAgent,601899,BUY,100,12.32,1232.0,87819.0,99999.0,-1.0,-1e-05,BUY 100 601899 @ 12.32；拥挤卖出过度，恐慌情绪释放，趋势未破，逆向加仓博弈反弹
2021-03-02,MomentumAgent,002594,SELL,30,211.4,6342.0,40068.5,83080.5,-16919.5,-0.169195,SELL 30 002594 @ 211.40；弱势资产，近20日跌16.84%，止损换仓至强势标的
2021-03-02,MeanReversionAgent,000858,BUY,18,280.7,5052.6,61.3,106962.9,6962.9,0.069629,BUY 18 000858 @ 280.70；20日跌幅-8.2%，5日加速下跌-10.9%，均值回归概率上升，低波动防守共识下逆势加仓
2021-03-02,DrawdownBuyerAgent,002594,BUY,29,211.4,6130.6,54.65,100793.05,793.05,0.0079305,BUY 29 002594 @ 211.40；深度回撤-16.84%，逆向买入博弈反弹
2021-03-02,RandomAgent,601899,BUY,100,11.75,1175.0,36577.4,106041.4,6041.4,0.060413999999999995,BUY 100 601899 @ 11.75；ContrarianAgent 反向加仓验证恐慌释放，我跟随加仓博弈超跌反弹，拥挤量能未缩但趋势未破
2021-03-02,PersuaderAgent,601899,SELL,100,11.75,1175.0,49372.0,96337.0,-3663.0,-0.03663,SELL 100 601899 @ 11.75；拥挤风险未出清，量能仍高，减仓控制风险
2021-03-02,ContrarianAgent,601899,BUY,100,11.75,1175.0,86644.0,99667.0,-333.0,-0.00333,BUY 100 601899 @ 11.75；逆向加仓，拥挤卖出恐慌过度，趋势未破，博弈反弹
2021-03-02,SocialGraphAgent,601899,BUY,100,11.75,1175.0,86031.5,97116.5,-2883.5,-0.028835,BUY 100 601899 @ 11.75；ContrarianAgent逆向加仓信号，恐慌情绪释放，小仓位验证
2021-03-03,MomentumAgent,000002,BUY,100,33.5,3350.0,36718.5,83925.5,-16074.5,-0.160745,BUY 100 000002 @ 33.50；ret5=11.70%强势延续，追涨加仓
2021-03-03,MeanReversionAgent,000333,SELL,100,93.49,9349.0,9410.3,107937.2,7937.2,0.079372,SELL 100 000333 @ 93.49；均值回归策略，短期涨幅过大，锁定盈利
2021-03-03,DrawdownBuyerAgent,601318,SELL,100,86.75,8675.0,8729.65,101843.51,1843.51,0.0184351,SELL 100 601318 @ 86.75；止盈，锁定利润，等待新回撤机会
2021-03-03,RandomAgent,601899,SELL,100,12.32,1232.0,37809.4,106198.4,6198.4,0.061984,SELL 100 601899 @ 12.32；拥挤风险未出清，随机减仓降低风险，保留部分仓位验证反弹
2021-03-03,PersuaderAgent,601899,SELL,100,12.32,1232.0,50604.0,97004.0,-2996.0,-0.02996,SELL 100 601899 @ 12.32；拥挤风险未出清，量能仍高，减仓控制风险
2021-03-03,ContrarianAgent,601899,SELL,100,12.32,1232.0,87876.0,100247.0,247.0,0.00247,SELL 100 601899 @ 12.32；拥挤风险未出清，部分减仓锁定利润，等待缩量确认
2021-03-04,MomentumAgent,000002,BUY,100,32.69,3269.0,33449.5,81665.5,-18334.5,-0.183345,BUY 100 000002 @ 32.69；趋势延续，近20日涨幅14.98%，回调幅度小，加仓追涨。
2021-03-04,MeanReversionAgent,601899,SELL,50,11.45,572.5,9982.8,102446.88,2446.88,0.024468800000000002,SELL 50 601899 @ 11.45；拥挤风险未出清，减仓一半锁定利润，等待缩量确认后再加仓
2021-03-04,DrawdownBuyerAgent,002415,BUY,100,57.95,5795.0,2934.65,96738.94,-3261.06,-0.0326106,BUY 100 002415 @ 57.95；深跌后5日转正，价值修复机会
2021-03-04,RandomAgent,000002,BUY,100,32.69,3269.0,34540.4,103019.4,3019.4,0.030194000000000002,BUY 100 000002 @ 32.69；市场恐慌中，000002低估值且趋势未破，随机买入博弈反弹
2021-03-04,PersuaderAgent,601899,SELL,100,11.45,1145.0,51749.0,94126.0,-5874.0,-0.05874,SELL 100 601899 @ 11.45；拥挤风险未出清，量能仍高，继续减仓控制风险。
2021-03-04,ContrarianAgent,601899,BUY,100,11.45,1145.0,86731.0,99941.0,-59.0,-0.00059,BUY 100 601899 @ 11.45；恐慌性抛售过度，量能高但趋势未破，逆向加仓博弈反弹
2021-03-04,DynamicTeamAgent,601899,BUY,100,11.45,1145.0,85773.0,97398.0,-2602.0,-0.02602,BUY 100 601899 @ 11.45；多数agent减仓导致超卖，量能仍未缩但恐慌情绪过度，趋势未破，逆向买入博弈反弹
2021-03-04,SocialGraphAgent,601899,SELL,100,11.45,1145.0,87176.5,97656.5,-2343.5,-0.023435,SELL 100 601899 @ 11.45；拥挤风险未出清，跟随多数Agent减仓
2021-03-05,MomentumAgent,002415,BUY,100,58.2,5820.0,27629.5,81009.5,-18990.5,-0.189905,BUY 100 002415 @ 58.20；近期5日涨幅4.75%领涨，DrawdownBuyer买入确认趋势延续，追涨。
2021-03-05,MeanReversionAgent,601899,BUY,100,11.0,1100.0,8882.8,101674.8,1674.8,0.016748,BUY 100 601899 @ 11.00；连续5日大跌超9%，量能仍高但恐慌释放，均值回归概率大
2021-03-05,DrawdownBuyerAgent,002415,BUY,50,58.2,2910.0,24.65,95914.38,-4085.62,-0.0408562,BUY 50 002415 @ 58.20；ret5转正，深跌后企稳，回撤修复信号明确，加仓博反弹
2021-03-05,RandomAgent,601899,SELL,100,11.0,1100.0,35640.4,102208.4,2208.4,0.022084,SELL 100 601899 @ 11.00；量能依旧高企，拥挤风险未出清，随机减仓锁定部分利润
2021-03-05,PersuaderAgent,601899,SELL,100,11.0,1100.0,52849.0,93289.0,-6711.0,-0.06711,SELL 100 601899 @ 11.00；当日换手率仍高，5日均量未破，拥挤风险未出清，继续减仓。
2021-03-05,ContrarianAgent,601899,BUY,100,11.0,1100.0,85631.0,99581.0,-419.0,-0.00419,BUY 100 601899 @ 11.00；恐慌性抛售过度，量能高但趋势未破，逆向加仓摊薄成本博弈反弹
2021-03-08,MomentumAgent,000858,SELL,100,244.5,24450.0,52079.5,78282.5,-21717.5,-0.217175,SELL 100 000858 @ 244.50；5日大跌15%，弱势资产止损
2021-03-08,DrawdownBuyerAgent,601899,BUY,2,10.67,21.34,3.31,90979.82,-9020.18,-0.0902018,BUY 2 601899 @ 10.67；深跌13.39%后恐慌抛售，量能高但20日为正，逆向博弈反弹
2021-03-08,RandomAgent,601899,SELL,100,10.67,1067.0,36707.4,97266.4,-2733.6,-0.027336,SELL 100 601899 @ 10.67；量能未缩拥挤风险持续，随机减仓锁定剩余头寸
2021-03-08,PersuaderAgent,601899,SELL,100,10.67,1067.0,53916.0,91543.0,-8457.0,-0.08457,SELL 100 601899 @ 10.67；量能未缩换手率持续高位，拥挤风险未出清，继续减仓剩余仓位
2021-03-08,FreeRiderAgent,601899,BUY,10,10.67,106.7,93768.3,98868.0,-1132.0,-0.01132,BUY 10 601899 @ 10.67；量能高但恐慌释放，逆向小仓试探分歧，等待缩量确认
2021-03-08,ContrarianAgent,601899,BUY,50,10.67,533.5,85097.5,99461.0,-539.0,-0.00539,BUY 50 601899 @ 10.67；恐慌加剧，量能高为换手而非拥挤，逆向加仓摊薄成本博弈反弹
2021-03-09,MomentumAgent,601318,BUY,100,84.05,8405.0,43674.5,77787.5,-22212.5,-0.222125,BUY 100 601318 @ 84.05；追涨近期唯一正收益资产，ret5=0.99%，趋势延续
2021-03-09,RandomAgent,601899,BUY,10,10.71,107.1,36600.3,95193.4,-4806.6,-0.048066000000000005,BUY 10 601899 @ 10.71；随机小仓试探逆向分歧，量能未缩但恐慌换手可能，等待缩量确认
2021-03-09,ContrarianAgent,601899,BUY,50,10.71,535.5,84562.0,99393.0,-607.0,-0.00607,BUY 50 601899 @ 10.71；量能高为恐慌换手非拥挤，继续逆向加仓博弈反弹
2021-03-09,SocialGraphAgent,601899,BUY,10,10.71,107.1,87069.4,96876.5,-3123.5,-0.031235,BUY 10 601899 @ 10.71；小仓跟随ContrarianAgent等逆向共识，恐慌中试探反弹，量能高可能是换手而非拥挤
2021-03-10,DrawdownBuyerAgent,601318,SELL,10,83.28,832.8,836.11,91811.1,-8188.9,-0.08188899999999999,SELL 10 601318 @ 83.28；获利了结，腾出现金准备加仓601899
2021-03-10,RandomAgent,601899,BUY,10,10.49,104.9,36495.4,96869.2,-3130.8,-0.031308,BUY 10 601899 @ 10.49；当前多空分歧大，恐慌换手而非拥挤，逆向加仓博弈反弹
2021-03-10,PersuaderAgent,601899,BUY,10,10.71,107.1,53808.9,92386.8,-7613.2,-0.07613199999999999,BUY 10 601899 @ 10.71；量能高为恐慌换手非拥挤，逆向机会增大，先小仓建仓确认信号
2021-03-10,ContrarianAgent,601899,BUY,100,10.49,1049.0,83513.0,99184.0,-816.0,-0.00816,BUY 100 601899 @ 10.49；恐慌换手非拥挤，逆向加仓博弈反弹
2021-03-10,SocialGraphAgent,601899,BUY,10,10.49,104.9,86964.5,97024.3,-2975.7,-0.029757,BUY 10 601899 @ 10.49；加仓跟随ContrarianAgent逆向共识，恐慌换手逻辑优于拥挤风险，摊低成本
2021-03-11,MomentumAgent,601899,BUY,100,10.49,1049.0,42625.5,78849.5,-21150.5,-0.211505,BUY 100 601899 @ 10.49；追涨趋势，ret20达13.69%，恐慌换手非拥挤，量能高反映强势
2021-03-11,MeanReversionAgent,601899,SELL,50,11.54,577.0,9459.8,102207.02,2207.02,0.022070199999999998,SELL 50 601899 @ 11.54；均值回归策略，涨幅已大，换仓超跌品种
2021-03-11,DrawdownBuyerAgent,002415,BUY,10,56.62,566.2,269.91,95916.38,-4083.62,-0.040836199999999996,"BUY 10 002415 @ 56.62；回撤买入，ret5-2.30%, ret20-6.84%，深度回调后价值修复机会"
2021-03-11,RandomAgent,601899,BUY,10,10.6,106.0,36389.4,98831.6,-1168.4,-0.011684000000000002,BUY 10 601899 @ 10.60；恐慌换手共识增强，逆向加仓验证反弹
2021-03-11,DynamicTeamAgent,601899,BUY,20,11.54,230.8,85542.2,97321.0,-2679.0,-0.02679,BUY 20 601899 @ 11.54；恐慌换手逻辑获多逆向agent验证，拥挤风险被高估，加仓博弈反弹。
2021-03-11,SocialGraphAgent,601899,BUY,10,11.54,115.4,86849.1,97589.3,-2410.7,-0.024106999999999996,BUY 10 601899 @ 11.54；跟随ContrarianAgent恐慌换手逻辑，加仓博弈反弹
2021-03-12,MomentumAgent,601899,BUY,100,11.35,1135.0,41490.5,78972.5,-21027.5,-0.210275,BUY 100 601899 @ 11.35；追涨强势股，恐慌换手逻辑获多数逆向agent验证，趋势延续加仓
2021-03-12,MeanReversionAgent,002594,BUY,10,181.68,1816.8,7643.0,102974.9,2974.9,0.029749,BUY 10 002594 @ 181.68；ret5深度回调-7.48%，ret20-27.04%，均值回归机会
2021-03-12,DrawdownBuyerAgent,000333,BUY,3,85.96,257.88,12.03,96635.85,-3364.15,-0.0336415,BUY 3 000333 @ 85.96；回撤买入，ret20-11.61%深度回调，等待价值修复
2021-03-12,RandomAgent,601899,BUY,10,11.35,113.5,36275.9,98738.9,-1261.1,-0.012610999999999999,BUY 10 601899 @ 11.35；恐慌换手逻辑未证伪，量能分歧提供逆向机会
2021-03-12,PersuaderAgent,601899,BUY,100,11.35,1135.0,52673.9,95670.4,-4329.6,-0.043296,BUY 100 601899 @ 11.35；恐慌换手逻辑获多agent验证，量能虽高但历史极值可达3倍，当前非拥挤，逆向加仓博弈反弹。
2021-03-12,FreeRiderAgent,601899,BUY,10,11.35,113.5,93654.8,99213.8,-786.2,-0.007862000000000001,BUY 10 601899 @ 11.35；恐慌换手逻辑获多个逆向agent验证，加仓博弈反弹
2021-03-12,CommitteeTeamAgent,601899,BUY,10,11.35,113.5,90213.5,100991.0,991.0,0.00991,BUY 10 601899 @ 11.35；恐慌换手逻辑获逆向agent验证，适度参与博弈反弹
2021-03-12,DynamicTeamAgent,601899,BUY,10,11.35,113.5,85428.7,97568.2,-2431.8,-0.024318000000000003,BUY 10 601899 @ 11.35；恐慌换手逻辑获SocialGraphAgent验证，量能虽高但未拥挤，继续加仓博弈反弹。
2021-03-15,MomentumAgent,601899,BUY,100,11.25,1125.0,40365.5,78681.5,-21318.5,-0.213185,BUY 100 601899 @ 11.25；近5日+5.44%强势，恐慌换手逻辑获多agent验证，趋势延续加仓
2021-03-15,MeanReversionAgent,601899,SELL,10,11.25,112.5,7755.5,97614.78,-2385.22,-0.023852199999999997,SELL 10 601899 @ 11.25；恐慌换手共识强化，均值回归者减仓兑现避险
2021-03-15,LowVolatilityAgent,600036,SELL,25,53.11,1327.75,96864.75,100848.0,848.0,0.00848,SELL 25 600036 @ 53.11；短期涨幅6.37%且量能未缩，部分减仓锁定利润，控制回撤风险
2021-03-15,RandomAgent,601899,SELL,10,11.25,112.5,36388.4,96492.9,-3507.1,-0.035071,SELL 10 601899 @ 11.25；随机视角：量能分歧，拥挤风险累积，获利了结
2021-03-15,ContrarianAgent,601899,SELL,100,11.25,1125.0,84638.0,99899.0,-101.0,-0.00101,SELL 100 601899 @ 11.25；多agent涌入形成拥挤，恐慌换手逻辑可能过度定价，减仓锁定利润并降低风险
2021-03-15,CommitteeTeamAgent,601899,BUY,10,11.35,113.5,90100.0,100947.0,947.0,0.00947,BUY 10 601899 @ 11.35；恐慌换手逻辑获多agent验证，量能未至历史极值，适度加仓博弈反弹
2021-03-15,SocialGraphAgent,601899,BUY,10,11.25,112.5,86736.6,97808.6,-2191.4,-0.021914,BUY 10 601899 @ 11.25；恐慌换手逻辑获多agent验证，加仓博弈反弹
2021-03-16,MomentumAgent,600036,BUY,100,54.32,5432.0,34933.5,79450.5,-20549.5,-0.205495,BUY 100 600036 @ 54.32；短期涨幅12%，动能强劲，追涨加仓
2021-03-16,MeanReversionAgent,000333,BUY,10,32.9,329.0,7426.5,100538.28,538.28,0.0053828,BUY 10 000333 @ 32.90；ret20深跌18.96%后ret5企稳，均值回归信号，现金充裕可加仓
2021-03-16,LowVolatilityAgent,600036,SELL,25,54.32,1358.0,98222.75,100938.75,938.75,0.0093875,SELL 25 600036 @ 54.32；短期涨幅过大，锁定利润，控制回撤
2021-03-16,RandomAgent,601899,SELL,30,11.11,333.3,36721.7,97253.7,-2746.3,-0.027463,SELL 30 601899 @ 11.11；拥挤共识强化，多agent涌入形成过度定价，减仓避险
2021-03-16,PersuaderAgent,601899,BUY,10,11.25,112.5,52561.4,93848.6,-6151.4,-0.061514,BUY 10 601899 @ 11.25；恐慌换手逻辑获多agent验证，量能仍安全，继续加仓博弈反弹
2021-03-16,FreeRiderAgent,601899,SELL,20,11.25,225.0,93879.8,99311.8,-688.2,-0.006882,SELL 20 601899 @ 11.25；拥挤风险加剧，ContrarianAgent卖出验证，减仓锁定利润
2021-03-16,ContrarianAgent,601899,SELL,100,11.25,1125.0,85763.0,99858.0,-142.0,-0.00142,SELL 100 601899 @ 11.25；多Agent涌入形成拥挤共识，恐慌换手逻辑可能过度定价，减仓避险
2021-03-16,CommitteeTeamAgent,601899,SELL,10,11.11,111.1,90211.1,101186.2,1186.2,0.011862000000000001,SELL 10 601899 @ 11.11；恐慌换手逻辑持续但拥挤风险增强，锁定部分利润控制仓位。
2021-03-16,SocialGraphAgent,600036,SELL,100,54.32,5432.0,92168.6,98045.0,-1955.0,-0.01955,SELL 100 600036 @ 54.32；600036短期涨幅大，量能未缩，拥挤风险增加，锁定部分利润
2021-03-17,MomentumAgent,601899,SELL,100,11.09,1109.0,36042.5,78899.5,-21100.5,-0.211005,SELL 100 601899 @ 11.09；拥挤风险加剧，多agent卖出验证，锁定利润
2021-03-17,MeanReversionAgent,601899,SELL,30,11.09,332.7,7759.2,101737.18,1737.18,0.0173718,SELL 30 601899 @ 11.09；拥挤共识强化，多agent卖出验证过度定价，均值回归倾向减仓避险
2021-03-17,LowVolatilityAgent,600036,SELL,20,53.4,1068.0,99290.75,100892.75,892.75,0.0089275,SELL 20 600036 @ 53.40；短期涨幅大，量能未缩，锁定部分利润控制回撤
2021-03-17,DrawdownBuyerAgent,601318,SELL,10,82.54,825.4,837.43,94459.44,-5540.56,-0.055405600000000006,SELL 10 601318 @ 82.54；正收益且短期涨幅后，回撤买入策略止盈锁定利润
2021-03-17,RandomAgent,002415,BUY,100,53.5,5350.0,31371.7,97522.7,-2477.3,-0.024773000000000003,BUY 100 002415 @ 53.50；超跌反弹预期，逆向布局
2021-03-17,PersuaderAgent,601899,SELL,50,11.09,554.5,53115.9,94750.2,-5249.8,-0.052498,SELL 50 601899 @ 11.09；多agent减仓形成拥挤共识，恐慌换手逻辑可能过度定价，减仓部分降低风险
2021-03-17,FreeRiderAgent,600036,SELL,100,53.4,5340.0,99219.8,99219.8,-780.2,-0.007802000000000001,SELL 100 600036 @ 53.40；跟随SocialGraphAgent拥挤风险判断，短期涨幅大且量能未缩，锁定利润
2021-03-17,ContrarianAgent,601899,SELL,100,11.09,1109.0,86872.0,99562.0,-438.0,-0.00438,SELL 100 601899 @ 11.09；多agent减仓共识形成拥挤，逆向等待出清后反弹，先行减仓观察
2021-03-17,CommitteeTeamAgent,600036,SELL,50,53.4,2670.0,92881.1,101002.0,1002.0,0.01002,SELL 50 600036 @ 53.40
2021-03-17,DynamicTeamAgent,601899,SELL,30,11.09,332.7,85761.4,97550.4,-2449.6,-0.024496,SELL 30 601899 @ 11.09；拥挤风险增强，多agent减仓验证，减仓避险
2021-03-17,SocialGraphAgent,601899,SELL,20,11.09,221.8,92390.4,97952.2,-2047.8,-0.020478,SELL 20 601899 @ 11.09；多agent共识形成拥挤风险，ContrarianAgent卖出验证，减仓锁定利润
2021-03-18,MomentumAgent,601318,SELL,100,81.42,8142.0,44184.5,79064.5,-20935.5,-0.209355,SELL 100 601318 @ 81.42；ret5-5.72%弱势，减仓释放资金
2021-03-18,MeanReversionAgent,601899,BUY,100,11.18,1118.0,6641.2,103163.12,3163.12,0.0316312,BUY 100 601899 @ 11.18；多agent减仓形成过度恐慌，均值回归预期，低吸待反弹
2021-03-18,DrawdownBuyerAgent,002594,BUY,4,178.55,714.2,123.23,95805.17,-4194.83,-0.0419483,BUY 4 002594 @ 178.55；002594深跌31%，回撤买入策略布局修复
2021-03-18,RandomAgent,601899,BUY,100,11.09,1109.0,30262.7,98572.7,-1427.3,-0.014273,BUY 100 601899 @ 11.09；逆向操作，拥挤恐慌过度，等待反弹
2021-03-18,PersuaderAgent,600036,SELL,50,54.24,2712.0,55827.9,95138.5,-4861.5,-0.048615,SELL 50 600036 @ 54.24；短期涨幅4.37%且量能未缩，多agent减仓拥挤风险，减仓50股降低暴露
